2703415277,scam,1,10
2703542688,scam,1,10
2703608367,scam,1,10
2703672554,scam,1,10
270367393,scam,1,10
2703676075,scam,1,10
2703676822,scam,1,10
2703678884,scam,1,10
2703731738,scam,1,10
2703738962,scam,1,10
2703770879,scam,1,10
2703775170,scam,1,10
2703908087,scam,1,10
2703908235,scam,1,10
2703908475,scam,1,10
2703909577,scam,1,10
2703950470,scam,1,10
2703957357,scam,1,10
2703969654,scam,1,10
2703972241,scam,1,10
2703972332,scam,1,10
2703975355,scam,1,10
2704009174,scam,1,10
2704009398,scam,1,10
2704125629,scam,1,10
2704246996,scam,1,10
2704269637,scam,1,10
2704288549,scam,1,10
2704289358,scam,1,10
2704326704,scam,1,10
2704329013,scam,1,10
2704329032,scam,1,10
2704329446,scam,1,10
2704346503,scam,1,10
2704391912,scam,1,10
2704465274,scam,1,10
